registro_tipo,link,numero_processo,nome,oab,polo,nome_normalizado,nome_canon
advogado,https://comunica.pje.jus.br/consulta?dataDisponibilizacaoInicio=2022-12-31&dataDisponibilizacaoFim=2026-05-09&numeroProcesso=00201408020235040012,201408020235040012,ARTURO FREITAS ZURITA,RS-58821,,ARTURO FREITAS ZURITA,ARTURO FREITAS ZURITA
advogado,https://comunica.pje.jus.br/consulta?dataDisponibilizacaoInicio=2022-12-31&dataDisponibilizacaoFim=2026-05-09&numeroProcesso=00211196320235040102,211196320235040102,CEZAR CORREA RAMOS,RS-34214,,CEZAR CORREA RAMOS,CEZAR CORREA RAMOS
advogado,https://comunica.pje.jus.br/consulta?dataDisponibilizacaoInicio=2022-12-31&dataDisponibilizacaoFim=2026-05-09&numeroProcesso=00201066920255040551,201066920255040551,EDUARDO ANTONIO SEGALIN,RS-97055,,EDUARDO ANTONIO SEGALIN,EDUARDO ANTONIO SEGALIN
advogado,https://comunica.pje.jus.br/consulta?dataDisponibilizacaoInicio=2022-12-31&dataDisponibilizacaoFim=2026-05-09&numeroProcesso=00210530720255040234,210530720255040234,DIEGO DA VEIGA LIMA,RS-53185,,DIEGO DA VEIGA LIMA,DIEGO DA VEIGA LIMA
advogado,https://comunica.pje.jus.br/consulta?dataDisponibilizacaoInicio=2022-12-31&dataDisponibilizacaoFim=2026-05-09&numeroProcesso=00205101020235040384,205101020235040384,BERNARDO VETTORAZZI LACERDA,RS-99140,,BERNARDO VETTORAZZI LACERDA,BERNARDO VETTORAZZI LACERDA
advogado,https://comunica.pje.jus.br/consulta?dataDisponibilizacaoInicio=2022-12-31&dataDisponibilizacaoFim=2026-05-09&numeroProcesso=00203040820245040013,203040820245040013,RAFAEL DAVI MARTINS COSTA,RS-44138,,RAFAEL DAVI MARTINS COSTA,RAFAEL DAVI MARTINS COSTA
advogado,https://comunica.pje.jus.br/consulta?dataDisponibilizacaoInicio=2022-12-31&dataDisponibilizacaoFim=2026-05-09&numeroProcesso=00211719120255040101,211719120255040101,RAFAEL DAVI MARTINS COSTA,RS-44138,,RAFAEL DAVI MARTINS COSTA,RAFAEL DAVI MARTINS COSTA
advogado,https://comunica.pje.jus.br/consulta?dataDisponibilizacaoInicio=2022-12-31&dataDisponibilizacaoFim=2026-05-09&numeroProcesso=00206672920235040013,206672920235040013,MAURICIO PALLOTTA RODRIGUES,SP-255450,,MAURICIO PALLOTTA RODRIGUES,MAURICIO PALLOTTA RODRIGUES
advogado,https://comunica.pje.jus.br/consulta?dataDisponibilizacaoInicio=2022-12-31&dataDisponibilizacaoFim=2026-05-09&numeroProcesso=00211849620255040002,211849620255040002,NAIANA STELZER,RS-72080,,NAIANA STELZER,NAIANA STELZER
advogado,https://comunica.pje.jus.br/consulta?dataDisponibilizacaoInicio=2022-12-31&dataDisponibilizacaoFim=2026-05-09&numeroProcesso=00210344620245040004,210344620245040004,MORGANA DUTRA BECKER,RS-55599,,MORGANA DUTRA BECKER,MORGANA DUTRA BECKER
advogado,https://comunica.pje.jus.br/consulta?dataDisponibilizacaoInicio=2022-12-31&dataDisponibilizacaoFim=2026-05-09&numeroProcesso=00206012420245040204,206012420245040204,RITA ARMANI,RS-13016,,RITA ARMANI,RITA ARMANI
advogado,https://comunica.pje.jus.br/consulta?dataDisponibilizacaoInicio=2022-12-31&dataDisponibilizacaoFim=2026-05-09&numeroProcesso=00206248320255040252,206248320255040252,DIEGO DA VEIGA LIMA,RS-53185,,DIEGO DA VEIGA LIMA,DIEGO DA VEIGA LIMA
advogado,https://comunica.pje.jus.br/consulta?dataDisponibilizacaoInicio=2022-12-31&dataDisponibilizacaoFim=2026-05-09&numeroProcesso=00201394020255040234,201394020255040234,DANIEL FLORES SACCOL,RS-87044,,DANIEL FLORES SACCOL,DANIEL FLORES SACCOL
advogado,https://comunica.pje.jus.br/consulta?dataDisponibilizacaoInicio=2022-12-31&dataDisponibilizacaoFim=2026-05-09&numeroProcesso=00204137220255040761,204137220255040761,MARCO AUGUSTO DE ARGENTON E QUEIROZ,SP-163741,,MARCO AUGUSTO DE ARGENTON E QUEIROZ,MARCO AUGUSTO DE ARGENTON E QUEIROZ
advogado,https://comunica.pje.jus.br/consulta?dataDisponibilizacaoInicio=2022-12-31&dataDisponibilizacaoFim=2026-05-09&numeroProcesso=00206120520245040123,206120520245040123,WILLYAM DA CUNHA NESSY,RS-122706,,WILLYAM DA CUNHA NESSY,WILLYAM DA CUNHA NESSY
advogado,https://comunica.pje.jus.br/consulta?dataDisponibilizacaoInicio=2022-12-31&dataDisponibilizacaoFim=2026-05-09&numeroProcesso=00210605320255040022,210605320255040022,CARLOS HENRIQUE BARBOSA AVILA,RS-83885,,CARLOS HENRIQUE BARBOSA AVILA,CARLOS HENRIQUE BARBOSA AVILA
advogado,https://comunica.pje.jus.br/consulta?dataDisponibilizacaoInicio=2022-12-31&dataDisponibilizacaoFim=2026-05-09&numeroProcesso=00212954420255040014,212954420255040014,RODRIGO OLIVEIRA DA COSTA,RS-81290,,RODRIGO OLIVEIRA DA COSTA,RODRIGO OLIVEIRA DA COSTA
advogado,https://comunica.pje.jus.br/consulta?dataDisponibilizacaoInicio=2022-12-31&dataDisponibilizacaoFim=2026-05-09&numeroProcesso=00207868820245040551,207868820245040551,EDUARDO ANTONIO SEGALIN,RS-97055,,EDUARDO ANTONIO SEGALIN,EDUARDO ANTONIO SEGALIN
advogado,https://comunica.pje.jus.br/consulta?dataDisponibilizacaoInicio=2022-12-31&dataDisponibilizacaoFim=2026-05-09&numeroProcesso=00201781420245040641,201781420245040641,RENATA PEREIRA ZANARDI,RS-33819,,RENATA PEREIRA ZANARDI,RENATA PEREIRA ZANARDI
advogado,https://comunica.pje.jus.br/consulta?dataDisponibilizacaoInicio=2022-12-31&dataDisponibilizacaoFim=2026-05-09&numeroProcesso=00201946320255040016,201946320255040016,ALCINDO LUIS BONATTO,RS-45217,,ALCINDO LUIS BONATTO,ALCINDO LUIS BONATTO
advogado,https://comunica.pje.jus.br/consulta?dataDisponibilizacaoInicio=2022-12-31&dataDisponibilizacaoFim=2026-05-09&numeroProcesso=00209806220245040204,209806220245040204,SILVANA MARTINI GOMES,RS-46395-B,,SILVANA MARTINI GOMES,SILVANA MARTINI GOMES
advogado,https://comunica.pje.jus.br/consulta?dataDisponibilizacaoInicio=2022-12-31&dataDisponibilizacaoFim=2026-05-09&numeroProcesso=00213804820255040008,213804820255040008,RAFAEL DIAS DO CANTO,RS-76095,,RAFAEL DIAS DO CANTO,RAFAEL DIAS DO CANTO
advogado,https://comunica.pje.jus.br/consulta?dataDisponibilizacaoInicio=2022-12-31&dataDisponibilizacaoFim=2026-05-09&numeroProcesso=00203849320255040802,203849320255040802,RAFAEL DIAS DO CANTO,RS-76095,,RAFAEL DIAS DO CANTO,RAFAEL DIAS DO CANTO
advogado,https://comunica.pje.jus.br/consulta?dataDisponibilizacaoInicio=2022-12-31&dataDisponibilizacaoFim=2026-05-09&numeroProcesso=00201001320235040008,201001320235040008,MAIAJA FRANKEN DE FREITAS,RS-64948,,MAIAJA FRANKEN DE FREITAS,MAIAJA FRANKEN DE FREITAS
advogado,https://comunica.pje.jus.br/consulta?dataDisponibilizacaoInicio=2022-12-31&dataDisponibilizacaoFim=2026-05-09&numeroProcesso=00208020220235040026,208020220235040026,FABIANA TASSIN JOSE,RS-30358,,FABIANA TASSIN JOSE,FABIANA TASSIN JOSE
advogado,https://comunica.pje.jus.br/consulta?dataDisponibilizacaoInicio=2022-12-31&dataDisponibilizacaoFim=2026-05-09&numeroProcesso=00212921620255040006,212921620255040006,CARLOS HENRIQUE BARBOSA AVILA,RS-83885,,CARLOS HENRIQUE BARBOSA AVILA,CARLOS HENRIQUE BARBOSA AVILA
advogado,https://comunica.pje.jus.br/consulta?dataDisponibilizacaoInicio=2022-12-31&dataDisponibilizacaoFim=2026-05-09&numeroProcesso=00205124720245040124,205124720245040124,VILSON ANTONIO BRIAO OSORIO,RS-30977,,VILSON ANTONIO BRIAO OSORIO,VILSON ANTONIO BRIAO OSORIO
advogado,https://comunica.pje.jus.br/consulta?dataDisponibilizacaoInicio=2022-12-31&dataDisponibilizacaoFim=2026-05-09&numeroProcesso=00206387720245040551,206387720245040551,RENATA PEREIRA ZANARDI,RS-33819,,RENATA PEREIRA ZANARDI,RENATA PEREIRA ZANARDI
advogado,https://comunica.pje.jus.br/consulta?dataDisponibilizacaoInicio=2022-12-31&dataDisponibilizacaoFim=2026-05-09&numeroProcesso=00205200520245040001,205200520245040001,RENATA PEREIRA ZANARDI,RS-33819,,RENATA PEREIRA ZANARDI,RENATA PEREIRA ZANARDI
advogado,https://comunica.pje.jus.br/consulta?dataDisponibilizacaoInicio=2022-12-31&dataDisponibilizacaoFim=2026-05-09&numeroProcesso=00204137720245040027,204137720245040027,CARLOS EMILIO JUNG,RS-22038,,CARLOS EMILIO JUNG,CARLOS EMILIO JUNG
advogado,https://comunica.pje.jus.br/consulta?dataDisponibilizacaoInicio=2022-12-31&dataDisponibilizacaoFim=2026-05-09&numeroProcesso=00200081720255040541,200081720255040541,EDIPO WEIZEMANN JARDIN,RS-111562,,EDIPO WEIZEMANN JARDIN,EDIPO WEIZEMANN JARDIN
advogado,https://comunica.pje.jus.br/consulta?dataDisponibilizacaoInicio=2022-12-31&dataDisponibilizacaoFim=2026-05-09&numeroProcesso=00209092020255040303,209092020255040303,GABRIELA PIARDI DOS SANTOS,RS-49678,,GABRIELA PIARDI DOS SANTOS,GABRIELA PIARDI DOS SANTOS
advogado,https://comunica.pje.jus.br/consulta?dataDisponibilizacaoInicio=2022-12-31&dataDisponibilizacaoFim=2026-05-09&numeroProcesso=00207726220235040641,207726220235040641,RENATA PEREIRA ZANARDI,RS-33819,,RENATA PEREIRA ZANARDI,RENATA PEREIRA ZANARDI
advogado,https://comunica.pje.jus.br/consulta?dataDisponibilizacaoInicio=2022-12-31&dataDisponibilizacaoFim=2026-05-09&numeroProcesso=00210474320255040252,210474320255040252,AUGUSTO RILLO MESQUITA,RS-103145,,AUGUSTO RILLO MESQUITA,AUGUSTO RILLO MESQUITA
advogado,https://comunica.pje.jus.br/consulta?dataDisponibilizacaoInicio=2022-12-31&dataDisponibilizacaoFim=2026-05-09&numeroProcesso=00209270320255040251,209270320255040251,LUIZ FERNANDO DOS SANTOS MOREIRA,RS-49521,,LUIZ FERNANDO DOS SANTOS MOREIRA,LUIZ FERNANDO DOS SANTOS MOREIRA
advogado,https://comunica.pje.jus.br/consulta?dataDisponibilizacaoInicio=2022-12-31&dataDisponibilizacaoFim=2026-05-09&numeroProcesso=00204495120245040664,204495120245040664,JUAN PEDRO FASSINA,RS-93351,,JUAN PEDRO FASSINA,JUAN PEDRO FASSINA
advogado,https://comunica.pje.jus.br/consulta?dataDisponibilizacaoInicio=2022-12-31&dataDisponibilizacaoFim=2026-05-09&numeroProcesso=00206433420235040002,206433420235040002,LISIA BRAVO SIMI,RS-96059,,LISIA BRAVO SIMI,LISIA BRAVO SIMI
advogado,https://comunica.pje.jus.br/consulta?dataDisponibilizacaoInicio=2022-12-31&dataDisponibilizacaoFim=2026-05-09&numeroProcesso=00209225220255040001,209225220255040001,PAULO FERNANDO LORENCO,RS-93122,,PAULO FERNANDO LORENCO,PAULO FERNANDO LORENCO
advogado,https://comunica.pje.jus.br/consulta?dataDisponibilizacaoInicio=2022-12-31&dataDisponibilizacaoFim=2026-05-09&numeroProcesso=00209247620245040641,209247620245040641,VICTOR DA SILVA BRESOLIN,RS-80963,,VICTOR DA SILVA BRESOLIN,VICTOR DA SILVA BRESOLIN
advogado,https://comunica.pje.jus.br/consulta?dataDisponibilizacaoInicio=2022-12-31&dataDisponibilizacaoFim=2026-05-09&numeroProcesso=00208289520245040662,208289520245040662,IRINEU GEHLEN,RS-5821,,IRINEU GEHLEN,IRINEU GEHLEN
advogado,https://comunica.pje.jus.br/consulta?dataDisponibilizacaoInicio=2022-12-31&dataDisponibilizacaoFim=2026-05-09&numeroProcesso=00204132420245040271,204132420245040271,MARCELO MAC DONALD REIS,RS-31743,,MARCELO MAC DONALD REIS,MARCELO MAC DONALD REIS
advogado,https://comunica.pje.jus.br/consulta?dataDisponibilizacaoInicio=2022-12-31&dataDisponibilizacaoFim=2026-05-09&numeroProcesso=00209077420255040004,209077420255040004,CARLOS HENRIQUE BARBOSA AVILA,RS-83885,,CARLOS HENRIQUE BARBOSA AVILA,CARLOS HENRIQUE BARBOSA AVILA
advogado,https://comunica.pje.jus.br/consulta?dataDisponibilizacaoInicio=2022-12-31&dataDisponibilizacaoFim=2026-05-09&numeroProcesso=00201768820245040012,201768820245040012,LUCIANO BAUER WIENKE,RS-67897,,LUCIANO BAUER WIENKE,LUCIANO BAUER WIENKE
advogado,https://comunica.pje.jus.br/consulta?dataDisponibilizacaoInicio=2022-12-31&dataDisponibilizacaoFim=2026-05-09&numeroProcesso=00201509120235040702,201509120235040702,ADRIANO BUZATTI FALLEIRO,RS-50933,,ADRIANO BUZATTI FALLEIRO,ADRIANO BUZATTI FALLEIRO
advogado,https://comunica.pje.jus.br/consulta?dataDisponibilizacaoInicio=2022-12-31&dataDisponibilizacaoFim=2026-05-09&numeroProcesso=00206088520255040008,206088520255040008,LUCIANO BENETTI CORREA DA SILVA,RS-23029,,LUCIANO BENETTI CORREA DA SILVA,LUCIANO BENETTI CORREA DA SILVA
advogado,https://comunica.pje.jus.br/consulta?dataDisponibilizacaoInicio=2022-12-31&dataDisponibilizacaoFim=2026-05-09&numeroProcesso=00208632520255040402,208632520255040402,LAIS MEZZOMO ZONATTO,RS-111532,,LAIS MEZZOMO ZONATTO,LAIS MEZZOMO ZONATTO
advogado,https://comunica.pje.jus.br/consulta?dataDisponibilizacaoInicio=2022-12-31&dataDisponibilizacaoFim=2026-05-09&numeroProcesso=00203225120255040641,203225120255040641,JULIANI REBELATTO,RS-56737,,JULIANI REBELATTO,JULIANI REBELATTO
advogado,https://comunica.pje.jus.br/consulta?dataDisponibilizacaoInicio=2022-12-31&dataDisponibilizacaoFim=2026-05-09&numeroProcesso=00203890920245040202,203890920245040202,RAQUEL SIMONE BERNARDI CAOVILLA,RS-50925,,RAQUEL SIMONE BERNARDI CAOVILLA,RAQUEL SIMONE BERNARDI CAOVILLA
advogado,https://comunica.pje.jus.br/consulta?dataDisponibilizacaoInicio=2022-12-31&dataDisponibilizacaoFim=2026-05-09&numeroProcesso=00205765320255040405,205765320255040405,RENATA PEREIRA ZANARDI,RS-33819,,RENATA PEREIRA ZANARDI,RENATA PEREIRA ZANARDI
advogado,https://comunica.pje.jus.br/consulta?dataDisponibilizacaoInicio=2022-12-31&dataDisponibilizacaoFim=2026-05-09&numeroProcesso=00221921420245040271,221921420245040271,DEISINARA SOUZA DE FREITAS,RS-116962,,DEISINARA SOUZA DE FREITAS,DEISINARA SOUZA DE FREITAS
